Afrique,Chine,Etats-Unis,Asie Pacifique,Amérique Latine et Caraïbes,Brésil,Russie,Mexique,Australie,Moyen-Orient,Union européenne,Europe,Canada,Inde,Indonésie,Japon
Afrique,98.17695559878341,1.221358961682997,2.7402213214292614,2.9982540058970555,0.8903472119155854,0.7545122368390866,2.452614754564552,1.7073365874837962,0.6595834779506659,16.834061263678404,31.65992923678782,22.099478784017894,6.572501223263841,33.20109046004516,5.707370178482305,7.258914325113033
Chine,0.03533323670033641,88.52857765622278,1.0131105682969037,0.6441661145675315,0.18232112765967173,0.028005219460601576,0.303909902713323,0.1504567202105466,0.1525632402050405,0.706318003609442,1.165307571596176,0.9788614757830272,0.9149967531000716,1.2062021816132478,0.9408571717876741,2.0686442307090687
Etats-Unis,0.018031658367695366,0.20636329442353848,68.83343860911634,3.6430201685872547,0.477290442584833,0.032143041484188624,0.2773952740575755,12.952238674446006,0.04337092176828683,0.6137436340771281,0.9065366335875815,1.1168414012313443,10.090118331886682,0.3719883732561006,0.4258010518699221,14.81816291034277
Asie Pacifique,0.6073460377472412,6.276067708332262,9.718656464424285,79.17910704816546,1.7650217476564836,0.3853097608296638,3.8298645310243478,5.2479340125206395,2.8987771071613992,8.57185828930045,13.588345676489489,12.203168768545968,21.29004529929897,24.199204792108787,23.97770546088917,29.264534831687843
Amérique Latine et Caraïbes,0.6204591904049617,0.964767407422391,4.26370613803188,1.7159638399387833,94.1482760189058,4.630711303051502,2.307875163845545,4.393418009794406,0.25874588809511945,11.958240669157979,16.60604812748835,12.92044939295761,4.491353154644696,4.544763714023859,1.5789738106041995,5.169214144855259
Brésil,0.062470086929938926,0.45404064081190937,0.49519857224211644,1.0889158455527175,1.569845970086943,93.84971106190858,2.4375639204430795,0.18769287658003114,0.05152270961555085,5.129539925602238,3.836467355793074,2.5492765954225853,0.46508327090338947,0.8853707827987615,0.3884330102048981,1.4576995233687478
Russie,0.02149528207042945,0.26220919741363385,0.12241594402301091,0.8351963238882295,0.06222051407676841,0.01347925086448993,80.31720649777574,0.036875637427671956,0.018582320997022533,0.5591941109047066,1.0925406635064885,1.371917403194716,0.17186253842227459,0.7910734366696246,0.1638154242493176,0.6162714030199828
Mexique,0.0008035569612115888,0.0075196411945062675,1.4786283454162523,0.08031722719272463,0.07768051190146238,0.0045182885621238185,0.006896289064010562,71.21601815793922,0.002481670783398416,0.01931380564343126,0.045768574807169685,0.03901862669895638,0.22250414431756937,0.018872043266687167,0.011046991775112086,0.3116333062206884
Australie,0.19261364319896196,1.449207375904213,7.435523717436573,6.746307311681413,0.45690289937094397,0.11135155451095786,0.6989486562298886,2.785930260341894,95.64580844466461,8.27742435717402,3.708089741093861,4.268976467326289,15.97527772269489,6.531236046471714,48.99328045277506,34.51905017829822
Moyen-Orient,0.1965326923123597,0.4362230768619259,1.0728398429681958,2.347879879413529,0.21993570466698648,0.1458192515609064,0.3204714127066026,0.333170160612445,0.1875256112315086,45.861723263845995,3.6698429044230445,3.952007428125653,1.2237903733469857,10.838350889794373,1.411973355219756,2.1856858309505025
Union européenne,0.029662531907520284,0.047737825820431366,0.15652720771081768,0.1436376088236085,0.04912583396117739,0.013719657449155162,0.4189465781160794,0.07591265984217552,0.030521943697619354,0.5504891866501803,21.782059315668327,1.914438831785539,0.2523802683382695,0.25106021677782947,0.11902354431131147,0.30778469177835
Europe,0.0240241807149558,0.0652547994674493,0.12079004553165651,0.23267383765615035,0.04316131995334012,0.017500769463747484,6.57910531920188,0.04873256679001841,0.02473644666065227,0.5786613590811698,1.5754265960533378,36.27478716922115,0.21095920724164358,0.44502099098852105,0.15200459764549665,0.2726920626958591
Canada,0.00499147234564058,0.06131877953622359,2.506740186476715,0.19972465779209392,0.047425900416503866,0.009156690068592266,0.03538921527325191,0.8499697633548757,0.012846555060397653,0.06825462397080521,0.17116971546113588,0.13727332207709375,38.059825083012186,0.13854863930803615,0.0823548743260874,0.739261783678628
Inde,0.008228463754873773,0.0129522304460752,0.03583004107422038,0.12448799177414017,0.007634157786143068,0.0032796398747860626,0.010325595770680523,0.00986122429580355,0.010041328769759201,0.2582953365815743,0.16447473630438378,0.15365899329931137,0.04570181873133364,16.513025534611657,0.06033838220793565,0.06049157545195383
Indonésie,0.0010486806898224873,0.006319165794479937,0.006267395222161986,0.020028572274040216,0.0027833138129930014,0.0007756572396036192,0.003467426714063327,0.004417232033271163,0.0028701970142247304,0.012809153325588725,0.027823509051525874,0.01972353633335903,0.013497223158982814,0.06402741451600327,15.98689485742705,0.025024372166172797
Japon,3.6871106465507735e-06,8.223866516797401e-05,0.00010560059960525769,0.000319566795268829,2.7325244346389734e-05,6.616832018832209e-06,1.9462499378654454e-05,3.5456327202891945e-05,2.2136324741484496e-05,7.301739687811384e-05,0.00016964188823639183,0.00012180397950970781,0.00010358763822317937,0.0001644837496467786,0.0001268362247038767,0.9249348296629007
